date,open,high,low,close,volume
2023-01-03,113.55,114.24,111.55,112.23,74419090
2023-01-04,112.53,112.82,109.2,109.59,55634568
2023-01-05,110.33,110.82,108.37,110.38,58806907
2023-01-06,110.82,111.65,109.11,109.5,58551863
2023-01-09,110.72,111.89,110.38,111.35,37763131
2023-01-10,111.45,113.5,111.35,112.62,56750710
2023-01-11,113.21,114.09,111.79,112.62,49321252
2023-01-12,112.72,113.01,111.4,111.89,33740024
2023-01-13,112.33,115.31,111.94,114.19,68884010
2023-01-16,115.16,115.16,112.57,113.7,44362359
2023-01-17,113.5,113.65,111.79,113.11,27880531
2023-01-18,113.75,116.68,113.75,116.14,64749065
2023-01-19,115.51,117.95,114.87,117.22,53564076
2023-01-20,117.07,117.85,115.7,116.63,37784498
2023-01-23,117.07,117.51,115.21,115.7,28601260
2023-01-24,116.19,116.24,113.85,114.14,27707765
2023-01-25,114.09,115.95,113.85,114.72,46522102
2023-01-27,115.6,116.92,112.87,114.38,58771746
2023-01-30,114.19,114.82,110.72,112.53,46551837
2023-01-31,112.53,114.19,111.55,113.45,43986769
2023-02-01,113.85,117.8,113.06,115.75,72919626
2023-02-02,115.65,116.19,112.18,113.7,38768010
2023-02-03,113.8,114.72,111.01,114.09,46977350
2023-02-06,113.75,113.75,110.82,111.26,49546361
2023-02-07,106.52,109.2,104.51,105.39,110953246
2023-02-08,105.39,106.66,104.07,105.39,66523699
2023-02-09,106.08,106.86,103.93,105.2,64710455
2023-02-10,104.95,105.2,102.31,102.8,60810058
2023-02-13,102.8,104.56,102.41,102.75,56186469
2023-02-14,103.54,103.88,102.27,103.24,31163587
2023-02-15,103.0,104.56,102.8,104.27,35544190
2023-02-16,104.95,106.13,104.61,105.93,30956191
2023-02-17,105.49,107.0,105.25,106.17,34107244
2023-02-20,106.22,106.61,105.0,106.27,19896764
2023-02-21,106.81,108.08,106.66,107.05,29830864
2023-02-22,107.15,107.59,104.61,105.1,24391211
2023-02-23,105.49,107.54,105.29,105.98,30845778
2023-02-24,106.42,106.81,103.54,103.73,34326940
2023-02-27,103.78,104.02,99.24,100.16,56217189
2023-02-28,100.9,101.09,97.67,98.06,76540448
2023-03-01,98.8,101.14,98.6,99.58,76175319
2023-03-02,100.12,100.95,98.45,98.75,55276248
2023-03-03,100.07,101.48,99.09,101.04,117175295
2023-03-06,101.53,101.63,99.09,99.72,106868143
2023-03-08,99.38,100.95,98.11,100.55,43939583
2023-03-09,101.87,102.95,101.53,102.22,51967449
2023-03-10,101.04,102.36,100.65,102.12,47699832
2023-03-13,102.27,103.0,100.41,100.85,34552596
2023-03-14,101.04,102.56,100.26,100.46,48584984
2023-03-15,101.53,103.14,101.43,102.66,38930902
2023-03-16,101.29,101.29,97.82,99.14,81088340
2023-03-17,100.51,101.39,99.09,101.04,48962238
2023-03-20,100.16,100.51,97.97,98.6,41569640
2023-03-21,99.19,99.48,98.41,98.84,26434897
2023-03-22,98.84,100.02,98.5,98.89,25891259
2023-03-23,98.5,99.58,98.45,98.99,20913844
2023-03-24,99.09,99.14,95.72,96.26,39014278
2023-03-27,96.69,97.53,96.26,96.45,24753289
2023-03-28,96.99,97.23,96.5,96.65,18703734
2023-03-29,96.65,98.6,95.82,97.72,37221124
2023-03-31,99.09,99.58,98.21,98.6,34579415
2023-04-03,99.19,99.33,97.92,98.21,21840428
2023-04-05,98.21,99.09,97.33,98.94,25194802
2023-04-06,98.94,99.19,98.31,98.45,21053782
2023-04-10,98.6,99.82,98.6,99.04,19992257
2023-04-11,99.63,101.87,99.19,101.58,49304956
2023-04-12,102.22,102.41,100.99,101.63,27349538
2023-04-13,101.53,102.17,99.97,101.53,34880922
2023-04-17,101.63,102.31,100.8,101.19,24642162
2023-04-18,101.24,101.92,100.9,101.63,25476339
2023-04-19,101.87,104.37,101.78,102.12,62100775
2023-04-20,102.22,102.7,101.43,102.02,18337948
2023-04-21,102.02,102.12,99.43,100.21,37638506
2023-04-24,100.46,100.75,99.43,100.55,23475012
2023-04-25,100.75,101.63,100.31,101.09,23333425
2023-04-26,100.55,101.09,99.92,100.9,23590297
2023-04-27,100.36,101.87,100.36,101.68,22364308
2023-04-28,101.83,102.51,101.34,101.97,30072920
2023-05-02,102.02,104.81,102.02,104.27,52822162
2023-05-03,103.78,104.95,102.75,103.68,51272624
2023-05-04,103.98,105.83,103.49,105.0,38636907
2023-05-05,104.81,104.81,102.41,102.66,32958346
2023-05-08,103.24,103.83,102.27,103.54,23130472
2023-05-09,103.58,105.15,103.14,103.54,27999202
2023-05-10,103.58,103.98,102.61,103.24,19213215
2023-05-11,103.19,103.49,102.27,102.56,19817637
2023-05-12,102.36,102.41,100.6,100.8,36794838
2023-05-15,101.09,102.22,99.72,101.73,22148028
2023-05-16,102.22,102.66,101.24,101.43,18587658
2023-05-17,101.43,101.53,99.63,100.07,28895465
2023-05-18,100.55,101.19,99.19,99.28,24208481
2023-05-19,99.68,99.77,98.16,98.75,29848841
2023-05-22,99.09,99.33,98.41,99.09,21588716
2023-05-23,99.19,100.12,99.09,99.68,21304034
2023-05-24,99.19,99.87,98.99,99.28,28454367
2023-05-25,99.09,99.28,98.41,98.94,25885062
2023-05-26,99.09,100.8,99.04,100.46,28362042
2023-05-29,101.04,102.85,100.36,102.46,41062311
2023-05-30,102.95,102.95,100.95,101.09,33475211
2023-05-31,100.46,100.99,99.68,99.87,41249944
2023-06-01,99.97,100.75,99.87,100.02,21211538
2023-06-02,100.55,102.31,100.55,102.02,46686933
2023-06-05,102.66,103.88,101.83,103.39,39642539
2023-06-06,103.73,103.83,102.31,103.0,26751372
2023-06-07,103.49,105.69,102.9,105.44,45157197
2023-06-08,105.44,106.91,104.9,105.1,46380294
2023-06-09,105.2,105.59,102.66,102.9,36392617
2023-06-12,103.14,104.56,103.14,103.49,23472313
2023-06-13,103.98,105.78,103.63,105.1,30018212
2023-06-14,105.44,107.88,105.34,107.69,66696433
2023-06-15,107.79,108.08,107.15,107.64,39430138
2023-06-16,108.27,108.67,107.74,108.13,31715807
2023-06-19,109.3,109.45,106.96,107.98,33502185
2023-06-20,107.98,109.11,107.4,108.13,30371599
2023-06-21,108.76,108.76,106.76,107.79,35627983
2023-06-22,104.56,106.13,104.51,105.05,34769987
2023-06-23,104.46,104.71,103.19,103.58,22190233
2023-06-26,103.58,104.17,102.12,103.83,25332751
2023-06-27,104.56,105.44,104.12,104.71,24129403
2023-06-28,105.44,105.98,104.85,105.49,23895274
2023-06-30,105.54,106.13,104.37,105.93,26741918
2023-07-03,106.17,108.13,105.98,107.0,30979256
2023-07-04,107.1,107.3,106.03,106.32,25080307
2023-07-05,106.47,107.44,106.13,106.86,27877180
2023-07-06,105.93,106.76,105.44,106.56,34320086
2023-07-07,105.93,107.2,105.2,105.54,30034274
2023-07-10,106.17,109.55,105.59,109.15,60652690
2023-07-11,109.45,109.94,108.67,109.01,37999385
2023-07-12,109.01,109.89,107.88,108.57,32771204
2023-07-13,109.84,110.77,108.37,108.71,44847814
2023-07-14,109.55,111.7,108.67,110.96,34521821
2023-07-17,111.74,113.11,110.91,111.55,49115369
2023-07-18,111.79,111.94,110.23,110.42,23433431
2023-07-19,110.52,111.01,109.94,110.52,17222355
2023-07-20,110.52,111.06,110.18,110.77,22303831
2023-07-21,110.42,111.74,109.35,110.42,31546136
2023-07-24,110.33,110.33,108.23,109.35,38113555
2023-07-25,108.86,113.65,108.23,113.01,88035259
2023-07-26,113.55,114.33,112.62,113.7,29716336
2023-07-27,113.99,115.16,112.92,113.55,39664251
2023-07-28,113.94,114.82,112.48,114.33,33996691
2023-07-31,114.33,117.51,114.33,116.83,52330311
2023-08-01,117.22,117.8,116.24,116.87,27863562
2023-08-02,116.58,116.58,112.04,112.72,54951586
2023-08-03,112.48,113.41,111.3,111.99,34624188
2023-08-04,113.16,113.5,111.79,112.77,22303966
2023-08-07,113.36,113.36,111.79,112.62,20711952
2023-08-08,112.77,113.26,111.74,111.94,21275054
2023-08-09,112.13,114.24,110.72,113.94,34154214
2023-08-10,113.75,114.38,113.01,113.75,24439101
2023-08-11,114.04,115.12,112.92,114.04,26337436
2023-08-14,114.04,114.14,111.16,111.94,33095516
2023-08-16,111.74,111.74,109.25,109.79,31252473
